PWP scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 249665
Throughput (Number of processes executed in units of CPU burst time): 0.040
CPU utilization: 37.937
Average waiting time (in CPU burst times): 18.069
Average turnaround time (in CPU burst times): 33.391
Average response time (in CPU burst times): 11.272

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
 379        8989                  24           5                9013                  24                   0          30           0
 380        9016                  11           1                9027                  11                   0           3           0
 381        9029                  20           4                9049                  20                   0           2           0
 382        9046                  11           9                9060                  14                   3           0           3
 383        9066                  22           8                9088                  22                   0           6           0
 385        9109                  23           4                9132                  23                   0          21           0
 384        9102                  14           7                9139                  37                  23          14           0
 386        9112                   8           8                9147                  35                  27           0          27
 388        9185                  19           1                9204                  19                   0          38           0
 387        9181                  15           3                9215                  34                  19          34           0
 389        9219                  16           6                9235                  16                   0           4           0
 390        9271                   2           6                9273                   2                   0          36           0
 391        9291                   4           5                9295                   4                   0          18           0
 394        9331                   9           1                9340                   9                   0          36           0
 392        9315                  18           8                9342                  27                   9          20           0
 393        9331                   3           9                9345                  14                  11           0          11
 395        9371                  15           5                9386                  15                   0          26           0
 396        9386                   6           3                9392                   6                   0           0           0
 397        9457                  29           5                9486                  29                   0          65           0
 398        9538                  10           9                9548                  10                   0          52           0
 399        9559                   5           7                9564                   5                   0          11           0
 400        9613                  16           4                9629                  16                   0          49           0
 402        9657                   2           2                9659                   2                   0          28           0
 401        9631                  29           4                9662                  31                   2           2           0
 403        9681                  26           2                9707                  26                   0          19           0
 405        9704                  28           3                9735                  31                   3           0           3
 404        9697                  13           4                9748                  51                  38           0          38
 406        9749                  17           3                9766                  17                   0           1           0
 407        9759                  14           4                9780                  21                   7           0           7
 408        9770                  27           6                9807                  37                  10           0          10
 411        9812                   6           1                9818                   6                   0           5           0
 409        9803                   8           7                9821                  18                  10           0           4
 410        9804                  12           8                9833                  29                  17           0          17
 412        9917                  25           6                9942                  25                   0          84           0
 413        9931                   3           9                9945                  14                  11          98          11
 414        9946                  16           3                9962                  16                   0           1           0
 415        9970                  22           3                9992                  22                   0           8           0
 416        9986                   5           4                9997                  11                   6          24           6
 417       10018                   6           7               10024                   6                   0          21           0
 418       10036                   9           5               10045                   9                   0          12           0
 419       10053                  10           3               10063                  10                   0           8           0
 422       10090                  23           2               10113                  23                   0          27           0
 421       10088                  18           8               10129                  41                  23           0           0
 423       10133                  21           2               10154                  21                   0           4           0
 425       10161                  24           3               10185                  24                   0           7           0
 424       10156                  19           4               10199                  43                  24           0           0
 427       10203                  19           6               10222                  19                   0           4           0
 426       10167                   8           7               10226                  59                  51           7          32
 420       10087                  11           9               10230                 143                 132          24           0
 428       10242                  18           6               10260                  18                   0          12           0
 429       10306                  23           2               10329                  23                   0          46           0
 430       10330                   3           5               10333                   3                   0           1           0
 431       10336                   4           2               10340                   4                   0           3           0
 432       10411                   5           5               10416                   5                   0          71           0
 433       10426                  28           2               10454                  28                   0          10           0
 434       10512                  16           6               10528                  16                   0          58           0
 436       10550                  19           1               10569                  19                   0          22           0
 435       10534                  27           3               10580                  46                  19           6           0
 438       10656                  27           8               10683                  27                   0          76           0
 441       10702                   8           3               10710                   8                   0          19           0
 440       10686                  26           7               10720                  34                   8           0           0
 439       10673                  23           8               10740                  67                  44           0          10
 443       10752                  24           1               10776                  24                   0          12           0
 442       10748                  27           2               10799                  51                  24           0           0
 444       10756                   6           3               10805                  49                  43           3          43
 437       10640                  29           9               10810                 170                 141          60           0
 447       10852                  20           3               10872                  20                   0          42           0
 445       10850                  11           5               10881                  31                  20          40           0
 446       10851                  11           7               10892                  41                  30           0          30
 448       10972                   4           4               10976                   4                   0          80           0
 449       11007                  22           1               11029                  22                   0          31           0
 451       11034                  10           2               11044                  10                   0           5           0
 450       11012                   7           8               11046                  34                  27          36          17
 452       11055                  23           4               11078                  23                   0           9           0
 453       11100                  16           5               11116                  16                   0          22           0
 455       11134                  19           3               11153                  19                   0          18           0
 454       11130                  13           4               11162                  32                  19          14           0
 456       11145                  19           7               11181                  36                  17           0          17
 458       11202                  19           3               11221                  19                   0          21           0
 459       11214                  11           4               11232                  18                   7           0           7
 462       11247                  20           1               11267                  20                   0          15           0
 460       11238                  28           2               11286                  48                  20           0           0
 461       11246                   7           5               11293                  47                  40           1          40
 457       11192                  23           6               11300                 108                  85          11           0
 463       11257                   3           8               11303                  46                  43           4          43
 465       11304                   6           1               11310                   6                   0           1           0
 464       11300                  29           9               11338                  38                   9           0           3
 466       11373                   9           8               11382                   9                   0          35           0
 467       11402                  14           1               11416                  14                   0          20           0
 468       11404                  24           4               11440                  36                  12           0          12
 472       11450                  14           3               11464                  14                   0          10           0
 469       11406                  22           5               11476                  70                  48           0          34
 471       11434                   6           5               11482                  48                  42           0          42
 470       11425                  23           6               11505                  80                  57           0          57
 473       11474                  11           7               11516                  42                  31           0          31
 474       11521                   5           1               11526                   5                   0           5           0
 475       11563                   8           1               11571                   8                   0          37           0
 476       11627                  24           3               11651                  24                   0          56           0
 477       11631                  26           7               11677                  46                  20           0          20
 478       11746                   5           2               11751                   5                   0          69           0
 479       11748                  12           8               11763                  15                   3           0           3
 480       11768                  15           3               11783                  15                   0           5           0
 481       11783                  19           6               11802                  19                   0           0           0
 482       11841                  14           1               11855                  14                   0          39           0
 483       11891                   6           1               11897                   6                   0          36           0
 485       11894                  13           1               11910                  16                   3           0           3
 484       11892                  17           3               11927                  35                  18           0          18
 486       11918                  11           3               11938                  20                   9           0           9
 487       11927                  24           4               11962                  35                  11           0          11
 488       11935                   3           4               11965                  30                  27           0          27
 489       11967                   5           7               11972                   5                   0           2           0
 490       12002                  11           9               12013                  11                   0          30           0
 491       12032                  14           4               12046                  14                   0          19           0
 492       12033                  27           4               12073                  40                  13           0          13
 493       12034                   9           5               12082                  48                  39          21          39
 495       12085                   3           3               12088                   3                   0           3           0
 496       12088                  21           1               12109                  21                   0           0           0
 497       12095                  16           3               12125                  30                  14           0          14
 500       12143                  11           1               12154                  11                   0          18           0
 501       12153                  11           6               12165                  12                   1           0           1
 499       12116                  23           7               12170                  54                  31           0           9
 494       12061                  19           9               12186                 125                 106           6          21
 502       12194                  13           8               12207                  13                   0           8           0
 498       12111                  13           9               12212                 101                  88           0          75
 503       12267                  17           5               12284                  17                   0          55           0
 504       12360                  22           6               12382                  22                   0          76           0
 505       12382                  16           6               12398                  16                   0           0           0
 506       12400                   3           4               12403                   3                   0           2           0
 507       12407                  29           5               12436                  29                   0           4           0
 508       12411                   8           9               12444                  33                  25           8          25
 509       12454                  19           9               12473                  19                   0          10           0
 510       12481                  21           1               12502                  21                   0           8           0
 511       12506                   7           1               12513                   7                   0           4           0
 512       12521                  17           3               12538                  17                   0           8           0
 513       12539                   7           2               12546                   7                   0           1           0
 514       12545                  19           6               12565                  20                   1           0           1
 515       12560                   3           9               12568                   8                   5          14           5
 517       12615                  21           8               12636                  21                   0          47           0
 516       12604                  21           9               12646                  42                  21          36           0
 518       12686                  20           5               12706                  20                   0          40           0
 519       12712                  14           2               12726                  14                   0           6           0
 522       12767                  10           1               12777                  10                   0          41           0
 521       12764                  15           6               12789                  25                  10           0           0
 523       12774                  12           7               12801                  27                  15           0          15
 524       12802                  15           2               12817                  15                   0           1           0
 525       12814                   3           4               12820                   6                   3           8           3
 520       12761                   8           9               12824                  63                  55          35           0
 527       12859                   7           2               12866                   7                   0          35           0
 526       12839                  24           9               12870                  31                   7          15           0
 528       12903                  22           6               12925                  22                   0          33           0
 529       12928                  15           7               12943                  15                   0           3           0
 531       12975                  27           2               13002                  27                   0          32           0
 530       12967                   9           3               13003                  36                  27          24           0
 532       13052                  16           6               13068                  16                   0          49           0
 533       13124                  25           3               13149                  25                   0          56           0
 534       13134                  13           4               13162                  28                  15          66          15
 535       13146                  25           6               13187                  41                  16           0          16
 537       13207                  21           2               13228                  21                   0          20           0
 539       13231                  12           1               13243                  12                   0           3           0
 538       13211                  11           3               13251                  40                  29           0          17
 536       13155                  26           6               13257                 102                  76           0          32
 540       13306                  29           3               13335                  29                   0          49           0
 541       13310                   8           8               13343                  33                  25          53          25
 542       13425                  23           4               13448                  23                   0          82           0
 546       13470                  10           1               13480                  10                   0          22           0
 547       13473                  26           2               13506                  33                   7           0           7
 544       13467                  14           7               13517                  50                  36           0           0
 545       13468                   8           7               13525                  57                  49          20          49
 543       13430                  29           9               13535                 105                  76           0          18
 548       13479                  16           9               13551                  72                  56           0          56
 549       13569                   7           6               13576                   7                   0          18           0
 550       13594                   4           4               13598                   4                   0          18           0
 551       13637                   3           2               13640                   3                   0          39           0
 552       13656                  26           5               13682                  26                   0          16           0
 553       13738                  29           2               13767                  29                   0          56           0
 558       13782                  19           3               13801                  19                   0          15           0
 559       13785                  15           5               13816                  31                  16           0          16
 561       13814                  10           5               13826                  12                   2           0           2
 554       13751                  21           6               13832                  81                  60           0          16
 563       13836                  23           1               13859                  23                   0           4           0
 565       13858                   7           3               13866                   8                   1           6           1
 555       13754                  25           7               13887                 133                 108           0          78
 556       13764                   6           7               13893                 129                 123           0         123
 557       13766                  20           7               13913                 147                 127           0         127
 560       13799                   6           8               13919                 120                 114           6         114
 566       13903                   8           8               13927                  24                  16           6          16
 568       13914                   3           8               13930                  16                  13           3          13
 569       13930                  28           4               13958                  28                   0           0           0
 570       13954                   3           6               13961                   7                   4           0           4
 562       13832                   9           9               13970                 138                 129           8         129
 564       13837                  17           9               13987                 150                 133           0         133
 571       13988                   2           3               13990                   2                   0           1           0
 573       14016                   5           2               14021                   5                   0          26           0
 572       13994                  24           5               14023                  29                   5           0           0
 567       13914                  27           9               14045                 131                 104           0          73
 574       14047                  23           4               14070                  23                   0           2           0
 575       14066                  21           5               14091                  25                   4           0           4
 576       14095                   6           1               14101                   6                   0           4           0
 577       14156                  25           9               14181                  25                   0          55           0
 578       14193                   7           4               14200                   7                   0          12           0
 579       14196                  24           9               14224                  28                   4           0           4
 580       14235                   6           5               14241                   6                   0          11           0
 582       14254                   7           2               14261                   7                   0          13           0
 581       14245                  16           8               14268                  23                   7           4           0
 583       14372                  15           2               14387                  15                   0         104           0
 584       14391                  12           7               14403                  12                   0           4           0
 587       14559                   5           1               14564                   5                   0         156           0
 586       14551                  18           2               14574                  23                   5           0           0
 588       14588                   4           1               14592                   4                   0          14           0
 589       14598                  14           4               14612                  14                   0           6           0
 585       14547                  29           5               14617                  70                  41         144           0
 590       14604                  13           5               14630                  26                  13           0          13
 592       14609                   7           5               14637                  28                  21           0          21
 591       14605                   5           8               14642                  37                  32           2          32
 593       14676                   9           9               14685                   9                   0          34           0
 594       14692                  16           7               14708                  16                   0           7           0
 595       14715                  11           7               14726                  11                   0           7           0
 596       14735                  22           9               14757                  22                   0           9           0
 597       14752                   7           9               14764                  12                   5           0           5
 598       14784                   5           2               14789                   5                   0          20           0
 602       14823                  17           5               14840                  17                   0          34           0
 603       14841                  13           1               14854                  13                   0           1           0
 601       14823                   3           6               14856                  33                  30          34          17
 600       14820                  23           7               14876                  56                  33           0           0
 599       14799                  29           8               14884                  85                  56          10           0
 604       14868                  11           9               14895                  27                  16           7          16
 605       14921                  13           9               14934                  13                   0          26           0
 606       14954                  28           2               14982                  28                   0          20           0
 608       14985                  14           5               14999                  14                   0           3           0
 610       15016                  23           3               15039                  23                   0          17           0
 607       14969                  25           9               15044                  75                  50           0          13
 609       14989                  17           9               15061                  72                  55           0          55
 611       15066                  10           1               15076                  10                   0           5           0
 612       15087                  11           3               15098                  11                   0          11           0
 613       15123                  14           3               15137                  14                   0          25           0
 614       15183                   7           2               15190                   7                   0          46           0
 615       15190                   4           3               15194                   4                   0           0           0
 616       15282                   7           7               15289                   7                   0          88           0
 617       15319                  12           8               15331                  12                   0          30           0
 618       15421                   5           2               15426                   5                   0          90           0
 619       15476                  15           5               15491                  15                   0          50           0
 623       15494                  12           2               15506                  12                   0           3           0
 624       15512                  11           4               15523                  11                   0           6           0
 622       15493                  19           7               15535                  42                  23           0           0
 626       15535                  19           4               15554                  19                   0           0           0
 620       15478                  14           8               15566                  88                  74           0          13
 621       15493                   6           8               15572                  79                  73           2          73
 627       15584                  19           5               15603                  19                   0          12           0
 625       15513                  13           9               15604                  91                  78           0          59
 628       15624                   7           5               15631                   7                   0          20           0
 629       15635                  20           5               15655                  20                   0           4           0
 631       15654                   6           6               15661                   7                   1           0           1
 633       15684                  18           3               15702                  18                   0          23           0
 632       15672                  17           6               15707                  35                  18           0           0
 630       15648                  21           9               15717                  69                  48           0          13
 634       15733                  20           6               15753                  20                   0          16           0
 635       15784                  17           5               15801                  17                   0          31           0
 636       15793                  17           7               15818                  25                   8           0           8
 637       15825                   6           3               15831                   6                   0           7           0
 638       15895                  27           3               15922                  27                   0          64           0
 639       15976                  19           4               15995                  19                   0          54           0
 640       16003                  11           9               16014                  11                   0           8           0
 641       16031                   6           4               16037                   6                   0          17           0
 643       16076                  22           3               16098                  22                   0          39           0
 642       16068                  19           5               16109                  41                  22          31           0
 645       16092                  29           5               16138                  46                  17           0          17
 646       16093                   3           5               16141                  48                  45           3          45
 644       16080                   3           6               16144                  64                  61          43          61
 647       16173                  19           7               16192                  19                   0          29           0
 648       16203                  21           7               16224                  21                   0          11           0
 650       16246                  18           7               16264                  18                   0          22           0
 649       16240                  23           9               16281                  41                  18          16           0
 651       16286                  26           7               16312                  26                   0           5           0
 653       16317                   8           5               16325                   8                   0           5           0
 655       16334                  25           3               16359                  25                   0           9           0
 654       16326                  28           8               16379                  53                  25           0           0
 652       16312                  13           9               16386                  74                  61           0           0
 656       16396                  11           1               16407                  11                   0          10           0
 658       16433                  11           7               16444                  11                   0          26           0
 657       16427                  27           8               16465                  38                  11          20           0
 659       16529                  20           6               16549                  20                   0          64           0
 660       16556                  14           7               16570                  14                   0           7           0
 661       16590                  11           6               16601                  11                   0          20           0
 663       16620                   2           2               16622                   2                   0          19           0
 662       16597                  21           9               16624                  27                   6           0           4
 664       16657                   4           7               16661                   4                   0          33           0
 665       16688                   8           3               16696                   8                   0          27           0
 666       16744                  12           6               16756                  12                   0          48           0
 667       16747                   9           9               16765                  18                   9           0           9
 668       16815                  24           2               16839                  24                   0          50           0
 671       16854                   9           2               16863                   9                   0          15           0
 670       16852                  24           4               16885                  33                   9           0           0
 669       16836                  27           7               16899                  63                  36           0           3
 672       16871                  28           8               16927                  56                  28           0          28
 673       16952                  17           1               16969                  17                   0          25           0
 675       16965                  13           7               16982                  17                   4           0           4
 674       16954                  28           8               17010                  56                  28           0          28
 676       16967                  27           8               17037                  70                  43           0          43
 677       17051                  11           1               17062                  11                   0          14           0
 678       17071                  18           3               17089                  18                   0           9           0
 679       17080                  15           5               17104                  24                   9           0           9
 680       17101                   5           5               17109                   8                   3           0           3
 681       17122                  12           8               17134                  12                   0          13           0
 682       17152                  18           3               17170                  18                   0          18           0
 683       17180                   2           2               17182                   2                   0          10           0
 684       17208                  11           9               17219                  11                   0          26           0
 685       17239                  19           2               17258                  19                   0          20           0
 687       17259                   6           5               17265                   6                   0           1           0
 686       17248                   7           9               17271                  23                  16          29          10
 688       17325                  29           1               17354                  29                   0          54           0
 689       17325                   2           6               17356                  31                  29          54          29
 690       17371                   9           3               17380                   9                   0          15           0
 692       17382                  20           2               17402                  20                   0           2           0
 693       17383                   8           7               17410                  27                  19           3          19
 691       17375                  28           8               17436                  61                  33           0           5
 694       17392                   3           8               17439                  47                  44           1          44
 696       17449                  22           3               17471                  22                   0          10           0
 698       17474                  27           6               17501                  27                   0           3           0
 701       17503                   9           3               17512                   9                   0           2           0
 695       17413                  18           8               17515                 102                  84           0          26
 702       17515                  24           2               17539                  24                   0           0           0
 700       17491                  10           8               17549                  58                  48           0          48
 703       17560                  11           2               17571                  11                   0          11           0
 704       17574                  11           6               17585                  11                   0           3           0
 697       17451                  17           9               17588                 137                 120           0          98
 699       17490                  28           9               17616                 126                  98           0          98
 706       17713                   3           2               17716                   3                   0          97           0
 705       17701                  23           8               17727                  26                   3          85           0
 707       17737                  18           4               17755                  18                   0          10           0
 708       17768                  13           4               17781                  13                   0          13           0
 709       17820                  14           4               17834                  14                   0          39           0
 710       17841                  13           7               17854                  13                   0           7           0
 711       17866                  18           7               17884                  18                   0          12           0
 712       17920                   6           9               17926                   6                   0          36           0
 713       18019                  10           3               18029                  10                   0          93           0
 717       18047                   8           2               18055                   8                   0          18           0
 714       18031                  25           6               18064                  33                   8           0           0
 716       18041                   7           7               18071                  30                  23           0          23
 715       18031                  11           9               18082                  51                  40           2          40
