PWP scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 153235
Throughput (Number of processes executed in units of CPU burst time): 0.065
CPU utilization: 81.929
Average waiting time (in CPU burst times): 26977.580
Average turnaround time (in CPU burst times): 26992.903
Average response time (in CPU burst times): 26953.720

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
1172       11881                   9           4               11890                   9                   0           2           0
1154       11667                   6           5               11894                 227                 221           9         212
1103       11210                  27           6               11901                 691                 664           0         156
1173       11921                  23           1               11944                  23                   0          20           0
1109       11297                  22           6               11946                 649                 627           0         604
1111       11313                  14           6               11960                 647                 633           0         633
1176       11978                  20           2               11998                  20                   0          18           0
1180       11988                  22           3               12020                  32                  10           0          10
1113       11318                  19           6               12021                 703                 684           0         642
1183       12046                  11           1               12057                  11                   0          25           0
1186       12052                  13           1               12070                  18                   5           0           5
1182       12042                  24           3               12090                  48                  24           0           0
1188       12086                   6           3               12096                  10                   4           4           4
1189       12098                   6           3               12104                   6                   0           2           0
1192       12105                   3           3               12108                   3                   0           1           0
1193       12121                  13           3               12134                  13                   0          13           0
1194       12132                  15           3               12149                  17                   2           0           2
1195       12150                  22           2               12172                  22                   0           1           0
1200       12192                  22           1               12214                  22                   0          20           0
1205       12217                   9           1               12226                   9                   0           3           0
1197       12168                  29           2               12232                  64                  35           0           4
1206       12238                  22           1               12260                  22                   0           6           0
1203       12215                   7           3               12261                  46                  39           0          17
1190       12102                  26           4               12272                 170                 144           0           2
1202       12207                   2           4               12274                  67                  65           4          65
1210       12292                  14           1               12306                  14                   0          18           0
1211       12303                  20           1               12326                  23                   3           0           3
1215       12336                   5           1               12341                   5                   0          10           0
1216       12338                   9           1               12350                  12                   3           0           3
1219       12364                   9           1               12373                   9                   0          14           0
1209       12288                  29           3               12374                  86                  57           0           0
1221       12378                  13           1               12391                  13                   0           4           0
1225       12387                  23           1               12414                  27                   4           0           4
1201       12207                  21           4               12417                 210                 189           0          67
1229       12425                  12           1               12437                  12                   0           8           0
1212       12311                  10           4               12439                 128                 118           0         106
1224       12385                  23           4               12462                  77                  54           0          54
1196       12157                  14           5               12476                 319                 305           0         305
1231       12496                   4           3               12500                   4                   0          20           0
1223       12382                  25           5               12505                 123                  98           0          94
1228       12425                   3           5               12508                  83                  80           8          80
1126       11457                  28           6               12513                1056                1028           0         564
1145       11598                  10           6               12523                 925                 915           2         915
1163       11739                   6           6               12529                 790                 784           8         784
1171       11854                   4           6               12533                 679                 675           2         675
1233       12534                   3           1               12537                   3                   0           1           0
1232       12534                  14           3               12551                  17                   3           0           3
1234       12550                  11           4               12562                  12                   1           0           1
1238       12584                  27           2               12611                  27                   0          22           0
1242       12612                  14           2               12626                  14                   0           1           0
1243       12616                  26           2               12652                  36                  10           0          10
1239       12586                  16           4               12667                  81                  65           0          25
1241       12612                  12           5               12679                  67                  55           0          55
1207       12247                  27           6               12683                 436                 409           0         286
1213       12325                   8           6               12691                 366                 358           0         358
1248       12695                  15           2               12710                  15                   0           4           0
1214       12326                   8           6               12714                 388                 380           0         365
1251       12729                   4           5               12733                   4                   0          15           0
1218       12361                  16           6               12734                 373                 357           0         353
1254       12742                  16           1               12758                  16                   0           8           0
1252       12736                  19           4               12771                  35                  16           0           0
1236       12557                  10           6               12779                 222                 212           0         177
1237       12577                  22           6               12801                 224                 202           0         202
1240       12609                  11           6               12812                 203                 192           6         192
1244       12655                  18           6               12830                 175                 157           0         157
1247       12695                  15           6               12845                 150                 135           0         135
 119        1076                  29           7               12853               11777               11748           0        7268
1259       12854                  18           5               12872                  18                   0           1           0
 182        1742                  13           7               12884               11142               11129           0       11111
1262       12897                  20           5               12917                  20                   0          13           0
 200        1851                  18           7               12922               11071               11053           0       11033
1263       12925                  23           4               12948                  23                   0           3           0
1272       12968                  17           2               12985                  17                   0          20           0
1265       12950                  20           4               12987                  37                  17           0           0
1275       12989                  23           2               13012                  23                   0           2           0
1276       12990                  17           2               13029                  39                  22           0          22
1281       13027                  12           2               13041                  14                   2           0           2
1283       13047                  25           1               13072                  25                   0           6           0
1284       13057                   9           2               13081                  24                  15           7          15
1269       12958                  13           4               13086                 128                 115           0          29
1268       12957                  16           5               13102                 145                 129           0         129
1274       12982                  11           5               13113                 131                 120           0         120
1277       12999                  17           5               13130                 131                 114           0         114
1278       13001                  20           5               13150                 149                 129           0         129
1285       13067                  19           5               13169                 102                  83           0          83
1288       13142                  16           5               13185                  43                  27           2          27
1292       13202                   7           4               13209                   7                   0          17           0
1293       13216                   5           1               13221                   5                   0           7           0
1289       13179                  28           5               13225                  46                  18           0           6
1294       13228                  16           4               13244                  16                   0           3           0
1296       13257                  20           1               13277                  20                   0          13           0
1295       13250                  28           2               13298                  48                  20           0           0
1300       13299                  14           1               13313                  14                   0           1           0
1298       13280                  25           4               13337                  57                  32           0          18
1302       13337                  27           1               13364                  27                   0           0           0
1307       13381                  22           2               13403                  22                   0          17           0
1301       13310                  18           4               13404                  94                  76           0          54
1311       13419                   3           1               13422                   3                   0          15           0
1309       13399                  16           4               13423                  24                   8           0           5
1291       13192                  23           5               13437                 245                 222           0          33
1314       13449                  19           1               13468                  19                   0          12           0
1319       13474                  20           1               13494                  20                   0           6           0
1323       13494                  11           3               13505                  11                   0           0           0
1324       13509                   6           3               13515                   6                   0           4           0
1315       13452                  25           4               13530                  78                  53           0          16
1326       13544                  29           2               13573                  29                   0          14           0
1328       13554                  17           3               13590                  36                  19           0          19
1334       13593                   5           2               13598                   5                   0           3           0
1322       13484                  20           4               13601                 117                  97           0          46
1329       13563                  19           4               13620                  57                  38           0          38
1335       13614                  13           4               13633                  19                   6           0           6
1337       13639                   5           2               13644                   5                   0           6           0
1304       13356                  22           5               13648                 292                 270           0          81
1305       13359                  16           5               13664                 305                 289           0         289
1341       13667                   2           4               13669                   2                   0           3           0
1342       13669                   5           3               13674                   5                   0           0           0
1343       13683                   9           1               13692                   9                   0           9           0
1306       13374                  22           5               13702                 328                 306           0         290
1346       13730                  11           2               13741                  11                   0          28           0
1308       13392                  29           5               13742                 350                 321           0         310
1351       13760                  16           1               13776                  16                   0          18           0
1350       13758                  17           3               13791                  33                  16           0           0
1327       13550                  18           5               13793                 243                 225           0         192
1339       13651                  10           5               13803                 152                 142           0         142
1357       13811                  27           2               13838                  27                   0           8           0
1340       13664                  23           5               13853                 189                 166           0         139
1344       13702                   2           5               13855                 153                 151           5         151
1363       13862                  17           3               13879                  17                   0           7           0
1362       13856                  13           4               13886                  30                  17           0           0
1366       13902                  20           2               13922                  20                   0          16           0
1368       13930                   4           4               13934                   4                   0           8           0
1360       13837                  29           5               13938                 101                  72           0          18
1369       13938                  25           2               13963                  25                   0           0           0
1374       13970                  22           1               13992                  22                   0           7           0
1373       13970                  15           1               14007                  37                  22           0          22
1372       13953                  21           4               14021                  68                  47           0          10
1376       14000                  18           4               14039                  39                  21           0          21
1361       13851                   9           5               14048                 197                 188           7         188
1380       14048                  22           5               14070                  22                   0           0           0
1383       14074                  21           2               14095                  21                   0           4           0
1384       14081                  29           2               14124                  43                  14           0          14
1387       14108                   9           2               14133                  25                  16           1          16
1381       14064                  13           5               14142                  78                  65           2           6
1264       12932                  12           6               14152                1220                1208           0          16
1389       14154                  10           1               14164                  10                   0           2           0
1392       14174                   8           1               14182                   8                   0          10           0
1390       14165                  22           3               14195                  30                   8           0           0
1396       14196                  14           2               14210                  14                   0           1           0
1395       14193                  12           3               14221                  28                  16           0           2
1400       14235                   9           2               14244                   9                   0          14           0
1399       14213                  23           4               14253                  40                  17           0           8
1401       14242                  10           5               14263                  21                  11           0          11
1402       14243                  13           5               14276                  33                  20           0          20
1407       14279                  22           3               14301                  22                   0           3           0
1410       14303                  26           1               14329                  26                   0           2           0
1411       14311                  10           3               14339                  28                  18           0          18
1414       14336                  18           4               14357                  21                   3           0           3
1420       14371                  17           3               14388                  17                   0          14           0
1404       14256                  22           5               14391                 135                 113           0          20
1282       13027                  20           6               14408                1381                1361           0        1125
1421       14419                  18           1               14437                  18                   0          11           0
1424       14427                   7           1               14444                  17                  10           0          10
1425       14438                  22           1               14466                  28                   6           0           6
1427       14456                  17           1               14483                  27                  10           0          10
1428       14461                  15           1               14498                  37                  22           0          22
1423       14425                   6           2               14504                  79                  73           0          73
1426       14439                   2           2               14506                  67                  65           4          65
1429       14477                   3           4               14509                  32                  29           4          29
1433       14526                  14           2               14540                  14                   0          17           0
1432       14524                  19           3               14557                  33                  14           0           0
1437       14556                   3           3               14560                   4                   1           0           1
1441       14576                   9           4               14585                   9                   0          16           0
1435       14538                  24           5               14593                  55                  31           0          22
1440       14570                   7           5               14600                  30                  23          11          23
1287       13105                  27           6               14601                1496                1469           0        1303
1290       13183                  13           6               14614                1431                1418           0        1418
1312       13439                  15           6               14629                1190                1175           4        1175
1321       13478                  18           6               14647                1169                1151           0        1151
1444       14653                  14           2               14667                  14                   0           6           0
1449       14667                  24           2               14691                  24                   0           0           0
1454       14701                   8           2               14709                   8                   0          10           0
1455       14703                   8           4               14717                  14                   6           0           6
1456       14729                  22           2               14751                  22                   0          12           0
1445       14657                  29           5               14758                 101                  72           0          34
1460       14784                   5           2               14789                   5                   0          26           0
1458       14772                  22           3               14799                  27                   5           0           0
1451       14685                  25           5               14810                 125                 100           0          73
1461       14805                   3           5               14813                   8                   5           3           5
1462       14822                   2           1               14824                   2                   0           9           0
1463       14827                  11           2               14838                  11                   0           3           0
1330       13578                  20           6               14840                1262                1242           0        1069
1465       14857                   8           5               14865                   8                   0          17           0
1331       13583                  26           6               14874                1291                1265           0        1257
1466       14879                  29           1               14908                  29                   0           5           0
1467       14885                  26           4               14934                  49                  23           0          23
1469       14898                  15           4               14949                  51                  36           0          36
1332       13588                  18           6               14962                1374                1356           0        1286
1472       14972                  27           1               14999                  27                   0          10           0
1473       14991                  28           4               15027                  36                   8           0           8
1477       15039                  15           5               15054                  15                   0          12           0
1480       15055                   7           1               15062                   7                   0           1           0
1481       15056                  29           1               15091                  35                   6           0           6
1483       15067                  22           2               15113                  46                  24           0          24
1484       15076                  24           3               15137                  61                  37           0          37
1348       13741                  26           6               15140                1399                1373           0        1221
1490       15142                  14           1               15156                  14                   0           2           0
1491       15154                  21           3               15177                  23                   2           0           2
1349       13754                   3           6               15178                1424                1421           0        1386
1493       15187                  14           4               15201                  14                   0           9           0
1498       15225                  17           1               15242                  17                   0          24           0
1501       15242                   6           1               15248                   6                   0           8           0
1496       15201                  27           2               15251                  50                  23           0           0
1504       15259                   2           1               15261                   2                   0           8           0
1503       15257                   9           3               15268                  11                   2           0           0
1505       15274                  13           4               15287                  13                   0           6           0
1508       15293                  26           2               15319                  26                   0           6           0
1509       15302                  12           4               15331                  29                  17           0          17
1499       15238                  26           5               15339                 101                  75           0          13
1502       15254                   7           5               15346                  92                  85           0          85
1512       15350                  21           1               15371                  21                   0           4           0
1514       15366                  17           2               15388                  22                   5           0           5
1511       15340                   5           5               15389                  49                  44           0           6
1516       15402                  17           4               15419                  17                   0          13           0
1519       15431                  11           2               15442                  11                   0          12           0
1520       15444                   4           3               15448                   4                   0           2           0
1517       15415                  16           4               15450                  35                  19           0           4
1354       13788                  27           6               15455                1667                1640           0        1390
1523       15477                   2           1               15479                   2                   0          22           0
1522       15477                   4           3               15483                   6                   2           0           2
1355       13798                  23           6               15484                1686                1663           0        1657
1356       13808                  11           6               15495                1687                1676           0        1676
1524       15500                   2           3               15502                   2                   0           5           0
1371       13941                  15           6               15512                1571                1556           0        1554
1527       15514                  29           2               15543                  29                   0           2           0
1533       15554                  22           1               15576                  22                   0          11           0
1535       15566                  20           1               15596                  30                  10           0          10
1531       15529                  16           2               15601                  72                  56           0          14
1532       15548                  14           2               15615                  67                  53           0          53
1537       15574                   2           2               15617                  43                  41           0          41
1541       15594                  19           2               15636                  42                  23           0          23
1536       15567                  14           3               15650                  83                  69           0          69
1538       15576                   2           3               15652                  76                  74           0          74
1546       15645                  14           4               15666                  21                   7           4           7
1547       15653                   8           4               15674                  21                  13           0          13
1529       15526                  29           5               15703                 177                 148           0         148
1551       15706                  15           3               15721                  15                   0           3           0
1534       15560                  23           5               15741                 181                 158           0         143
1557       15755                  25           4               15780                  25                   0          14           0
1561       15790                  23           3               15813                  23                   0          10           0
1559       15770                  25           4               15828                  58                  33           0          10
1566       15830                  12           3               15842                  12                   0           2           0
1563       15801                   7           4               15847                  46                  39           0          27
1567       15860                  15           3               15875                  15                   0          13           0
1569       15881                  20           3               15901                  20                   0           6           0
1571       15889                   8           3               15909                  20                  12          10          12
1572       15895                  11           3               15920                  25                  14           0          14
1574       15917                  13           3               15933                  16                   3           0           3
1565       15803                  25           4               15939                 136                 111           0          44
1578       15947                   2           1               15949                   2                   0           8           0
1575       15937                  22           4               15963                  26                   4           0           2
1576       15937                   7           4               15970                  33                  26           4          26
1579       15974                   6           3               15980                   6                   0           4           0
1580       15984                  15           2               15999                  15                   0           4           0
1582       15998                  12           4               16011                  13                   1           0           1
1586       16034                  18           1               16052                  18                   0          23           0
1583       16011                  28           2               16057                  46                  18           0           0
1588       16053                  27           2               16084                  31                   4           0           4
1590       16072                  15           4               16099                  27                  12           0          12
1594       16102                  13           1               16115                  13                   0           3           0
1593       16097                  12           4               16124                  27                  15           0           2
1595       16106                   5           4               16129                  23                  18           4          18
1540       15591                  25           5               16132                 541                 516           0         150
1549       15670                  15           5               16147                 477                 462           0         462
1598       16151                   3           1               16154                   3                   0           4           0
1558       15763                  10           5               16160                 397                 387           0         384
1560       15790                   2           5               16162                 372                 370           7         370
1564       15802                  25           5               16187                 385                 360           0         360
1603       16199                   5           1               16204                   5                   0          12           0
1602       16190                  27           3               16222                  32                   5           0           0
1605       16225                  21           2               16246                  21                   0           3           0
1606       16236                  11           2               16257                  21                  10           6          10
1573       15898                  16           5               16267                 369                 353           0         289
1610       16275                   2           1               16277                   2                   0           8           0
1609       16274                   4           3               16280                   6                   2           0           0
1589       16056                  19           5               16292                 236                 217           0         211
1611       16298                   7           4               16305                   7                   0           6           0
1597       16144                   7           5               16306                 162                 155           2         148
1608       16254                  11           5               16317                  63                  52           0          52
1613       16320                  10           5               16330                  10                   0           3           0
1386       14094                  11           6               16336                2242                2231           0        1418
1388       14152                  24           6               16360                2208                2184           0        2184
1616       16369                   6           1               16375                   6                   0           9           0
1617       16373                  25           2               16400                  27                   2           0           2
1615       16364                  18           5               16413                  49                  31           0           0
1618       16404                  26           5               16439                  35                   9           0           9
1391       14168                  15           6               16450                2282                2267           0        2192
1394       14192                   9           6               16459                2267                2258           0        2258
1624       16466                  20           5               16486                  20                   0           7           0
1625       16483                   6           5               16492                   9                   3           0           3
1626       16495                  10           1               16505                  10                   0           3           0
1403       14247                  22           6               16517                2270                2248           0        2212
1409       14287                  20           6               16537                2250                2230           0        2230
1416       14340                  11           6               16548                2208                2197           0        2197
1418       14356                  10           6               16558                2202                2192           0        2192
1419       14361                   9           6               16567                2206                2197           0        2197
1630       16590                  10           2               16600                  10                   0          23           0
1628       16581                  27           4               16618                  37                  10           0           0
1632       16608                   2           5               16620                  12                  10           8          10
1431       14510                  16           6               16622                2112                2096           0        2057
1446       14658                  25           6               16647                1989                1964           0        1964
1634       16651                  18           4               16669                  18                   0           4           0
1635       16659                  15           4               16684                  25                  10           0          10
1638       16693                   9           2               16702                   9                   0           9           0
1642       16709                  27           2               16736                  27                   0           7           0
1637       16684                  18           4               16738                  54                  36           0           0
1644       16740                   5           1               16745                   5                   0           2           0
1639       16693                   6           4               16749                  56                  50           3          45
1646       16749                   3           3               16752                   3                   0           4           0
1648       16757                   4           1               16761                   4                   0           5           0
1649       16769                   3           1               16772                   3                   0           8           0
1645       16745                  16           4               16775                  30                  14           0           7
1636       16665                   6           5               16781                 116                 110           0         110
1653       16808                  26           2               16834                  26                   0          27           0
1640       16696                  29           5               16836                 140                 111           0          85
1651       16797                  19           5               16855                  58                  39           1          39
1655       16856                  28           5               16884                  28                   0           1           0
1459       14781                  16           6               16895                2114                2098           0        1866
1468       14889                  16           6               16911                2022                2006           1        2006
1482       15057                   2           6               16913                1856                1854           3        1854
1486       15110                  18           6               16931                1821                1803           0        1803
1489       15127                  13           6               16944                1817                1804           4        1804
1661       16957                  24           1               16981                  24                   0          13           0
1660       16952                  18           2               16994                  42                  24           0           0
1665       16993                   4           4               16998                   5                   1           6           1
1494       15188                  12           6               17002                1814                1802           0        1756
1667       17010                   4           1               17014                   4                   0           8           0
1666       17008                  22           4               17034                  26                   4           0           0
1495       15192                  27           6               17055                1863                1836           0        1810
1507       15293                  23           6               17078                1785                1762           0        1762
